name_a,name_b,severity,sources
Warfarin,Meloxicam,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Colesevelam,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Mifepristone,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Imatinib,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Bivalirudin,severe,ndf-rt+openfda(a_in_b_label)
Warfarin,Bosentan,reported,ndf-rt+openfda(b_in_a_label)
Warfarin,Voriconazole,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Aprepitant,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Gefitinib,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Rosuvastatin,reported,ndf-rt+openfda(a_in_b_label)
Warfarin,Tinidazole,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Telithromycin,reported,ndf-rt+openfda(b_in_a_label)
Warfarin,Duloxetine,reported,ndf-rt+openfda(a_in_b_label)
Warfarin,Erlotinib,severe,ndf-rt+openfda(a_in_b_label)
Warfarin,Meclofenamate,severe,ndf-rt+openfda(a_in_b_label)
Warfarin,Venlafaxine,reported,ndf-rt+openfda(a_in_b_label)
Warfarin,Fluvastatin,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Fluvoxamine,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Tramadol,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Indinavir,reported,ndf-rt+openfda(b_in_a_label)
Warfarin,Fosphenytoin,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Clopidogrel,reported,ndf-rt+openfda(a_in_b_label)
Warfarin,Toremifene,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Escitalopram,severe,ndf-rt+openfda(a_in_b_label)
Warfarin,Tipranavir,reported,ndf-rt+openfda(b_in_a_label)
Warfarin,Tigecycline,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Sorafenib,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Milnacipran,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Darunavir,reported,ndf-rt+openfda(a_in_b_label)
Warfarin,Etravirine,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Desvenlafaxine,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Dronedarone,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Romidepsin,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Vilazodone,moderate,ndf-rt+openfda(a_in_b_label)
Warfarin,Rivaroxaban,moderate,ndf-rt+openfda(a_in_b_label)
Dextroamphetamine,Linezolid,moderate,ndf-rt+openfda(b_in_a_label)
Azithromycin,Sotalol,moderate,ndf-rt+openfda(b_in_a_label)
Azithromycin,Dofetilide,moderate,ndf-rt+openfda(b_in_a_label)
Azithromycin,Ergotamine,severe,ndf-rt+openfda(b_in_a_label)
Clarithromycin,Simvastatin,severe,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Pravastatin,reported,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Paclitaxel,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Rifabutin,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Amlodipine,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Sotalol,severe,ndf-rt+openfda(b_in_a_label)
Clarithromycin,Cisapride,severe,ndf-rt+openfda(b_in_a_label)
Clarithromycin,Tacrolimus,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Saquinavir,moderate,ndf-rt+openfda(b_in_a_label)
Clarithromycin,Ritonavir,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Nevirapine,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Repaglinide,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Citalopram,moderate,ndf-rt+openfda(b_in_a_label)
Clarithromycin,Efavirenz,severe,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Trastuzumab,reported,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Cilostazol,moderate,ndf-rt+openfda(b_in_a_label)
Clarithromycin,Sirolimus,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Dofetilide,severe,ndf-rt+openfda(b_in_a_label)
Clarithromycin,Mifepristone,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Esomeprazole,severe,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Eplerenone,severe,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Aripiprazole,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Eletriptan,severe,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Vardenafil,severe,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Tadalafil,moderate,ndf-rt+openfda(b_in_a_label)
Clarithromycin,Erlotinib,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Ergotamine,severe,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Salmeterol,severe,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Irinotecan,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Atorvastatin,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Anagrelide,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Quetiapine,severe,ndf-rt+openfda(b_in_a_label)
Clarithromycin,Toremifene,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Sildenafil,moderate,ndf-rt+openfda(b_in_a_label)
Clarithromycin,Tolterodine,severe,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Darifenacin,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Eszopiclone,reported,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Ranolazine,severe,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Darunavir,severe,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Dasatinib,moderate,ndf-rt+openfda(b_in_a_label)
Clarithromycin,Maraviroc,moderate,ndf-rt+openfda(b_in_a_label)
Clarithromycin,Nilotinib,moderate,ndf-rt+openfda(b_in_a_label)
Clarithromycin,Etravirine,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Silodosin,severe,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Fesoterodine,severe,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Everolimus,severe,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Dronedarone,severe,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Saxagliptin,reported,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Cabazitaxel,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Lurasidone,severe,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Vilazodone,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Boceprevir,moderate,ndf-rt+openfda(b_in_a_label)
Clarithromycin,Rivaroxaban,moderate,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Ticagrelor,reported,ndf-rt+openfda(a_in_b_label)
Clarithromycin,Ivacaftor,moderate,ndf-rt+openfda(a_in_b_label)
Didanosine,Tenofovir,moderate,ndf-rt+openfda(a_in_b_label)
Didanosine,Atazanavir,reported,ndf-rt+openfda(a_in_b_label)
Enoxacin,Duloxetine,moderate,ndf-rt+openfda(a_in_b_label)
Felodipine,Itraconazole,reported,ndf-rt+openfda(a_in_b_label)
Felodipine,Tacrolimus,moderate,ndf-rt+openfda(b_in_a_label)
Isosorbide Mononitrate,Vardenafil,severe,ndf-rt+openfda(b_in_a_label)
Isosorbide Mononitrate,Tadalafil,severe,ndf-rt+openfda(b_in_a_label)
Isosorbide Mononitrate,Sildenafil,severe,ndf-rt+openfda(b_in_a_label)
Pentostatin,Nelarabine,severe,ndf-rt+openfda(a_in_b_label)
Simvastatin,Itraconazole,severe,ndf-rt+openfda(a_in_b_label)
Simvastatin,Amlodipine,moderate,ndf-rt+openfda(a_in_b_label)
Simvastatin,Nefazodone,moderate,ndf-rt+openfda(a_in_b_label)
Simvastatin,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Simvastatin,Fenofibrate,moderate,ndf-rt+openfda(b_in_a_label)
Simvastatin,Mifepristone,severe,ndf-rt+openfda(a_in_b_label)
Simvastatin,Imatinib,moderate,ndf-rt+openfda(a_in_b_label)
Simvastatin,Voriconazole,severe,ndf-rt+openfda(b_in_a_label)
Simvastatin,Fosamprenavir,severe,ndf-rt+openfda(a_in_b_label)
Simvastatin,Daptomycin,moderate,ndf-rt+openfda(a_in_b_label)
Simvastatin,Telithromycin,severe,ndf-rt+openfda(b_in_a_label)
Simvastatin,Nelfinavir,moderate,ndf-rt+openfda(a_in_b_label)
Simvastatin,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Simvastatin,Ranolazine,reported,ndf-rt+openfda(a_in_b_label)
Simvastatin,Darunavir,severe,ndf-rt+openfda(a_in_b_label)
Simvastatin,Posaconazole,severe,ndf-rt+openfda(a_in_b_label)
Simvastatin,Fenofibric Acid,severe,ndf-rt+openfda(b_in_a_label)
Simvastatin,Dronedarone,reported,ndf-rt+openfda(a_in_b_label)
Simvastatin,Boceprevir,severe,ndf-rt+openfda(b_in_a_label)
Simvastatin,Telaprevir,severe,ndf-rt+openfda(b_in_a_label)
Simvastatin,Ticagrelor,moderate,ndf-rt+openfda(a_in_b_label)
Ticlopidine,Tizanidine,reported,ndf-rt+openfda(a_in_b_label)
Ticlopidine,Fosphenytoin,moderate,ndf-rt+openfda(a_in_b_label)
Ticlopidine,Clobazam,severe,ndf-rt+openfda(a_in_b_label)
Fluticasone,Saquinavir,severe,ndf-rt+openfda(b_in_a_label)
Fluticasone,Ritonavir,moderate,ndf-rt+openfda(a_in_b_label)
Fluticasone,Fosamprenavir,severe,ndf-rt+openfda(a_in_b_label)
Foscarnet,Tacrolimus,reported,ndf-rt+openfda(b_in_a_label)
Foscarnet,Saquinavir,reported,ndf-rt+openfda(b_in_a_label)
Foscarnet,Cidofovir,severe,ndf-rt+openfda(a_in_b_label)
Fosinopril,Aliskiren,moderate,ndf-rt+openfda(b_in_a_label)
Fosinopril,Temsirolimus,reported,ndf-rt+openfda(b_in_a_label)
Pravastatin,Ritonavir,moderate,ndf-rt+openfda(a_in_b_label)
Pravastatin,Fenofibrate,reported,ndf-rt+openfda(a_in_b_label)
Quinapril,Aliskiren,moderate,ndf-rt+openfda(b_in_a_label)
Quinapril,Temsirolimus,reported,ndf-rt+openfda(b_in_a_label)
Sertraline,Sumatriptan,reported,ndf-rt+openfda(b_in_a_label)
Sertraline,Linezolid,severe,ndf-rt+openfda(b_in_a_label)
Sertraline,Venlafaxine,moderate,ndf-rt+openfda(b_in_a_label)
Sertraline,Tramadol,moderate,ndf-rt+openfda(b_in_a_label)
Itraconazole,Paclitaxel,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Rifabutin,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Amlodipine,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Cisapride,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Risperidone,moderate,ndf-rt+openfda(b_in_a_label)
Itraconazole,Levomethadyl,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Tacrolimus,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Lansoprazole,reported,ndf-rt+openfda(a_in_b_label)
Itraconazole,Saquinavir,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Nisoldipine,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Itraconazole,Docetaxel,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Nevirapine,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Cabergoline,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Repaglinide,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Rifapentine,reported,ndf-rt+openfda(a_in_b_label)
Itraconazole,Efavirenz,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Trastuzumab,reported,ndf-rt+openfda(a_in_b_label)
Itraconazole,Cilostazol,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Rabeprazole,reported,ndf-rt+openfda(a_in_b_label)
Itraconazole,Sirolimus,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Dofetilide,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Pantoprazole,reported,ndf-rt+openfda(a_in_b_label)
Itraconazole,Mifepristone,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Esomeprazole,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Bosentan,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Eplerenone,severe,ndf-rt+openfda(a_in_b_label)
Itraconazole,Aripiprazole,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Eletriptan,severe,ndf-rt+openfda(a_in_b_label)
Itraconazole,Alfuzosin,severe,ndf-rt+openfda(a_in_b_label)
Itraconazole,Vardenafil,severe,ndf-rt+openfda(a_in_b_label)
Itraconazole,Fosamprenavir,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Tadalafil,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Cinacalcet,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Telithromycin,moderate,ndf-rt+openfda(b_in_a_label)
Itraconazole,Ergonovine,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Ergotamine,severe,ndf-rt+openfda(a_in_b_label)
Itraconazole,Salmeterol,severe,ndf-rt+openfda(a_in_b_label)
Itraconazole,Indinavir,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Irinotecan,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Fosphenytoin,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Atorvastatin,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Tamsulosin,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Quetiapine,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Toremifene,reported,ndf-rt+openfda(a_in_b_label)
Itraconazole,Sildenafil,reported,ndf-rt+openfda(a_in_b_label)
Itraconazole,Tolterodine,severe,ndf-rt+openfda(a_in_b_label)
Itraconazole,Solifenacin,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Darifenacin,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Eszopiclone,reported,ndf-rt+openfda(a_in_b_label)
Itraconazole,Ranolazine,severe,ndf-rt+openfda(a_in_b_label)
Itraconazole,Sunitinib,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Conivaptan,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Darunavir,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Dasatinib,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Aliskiren,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Lapatinib,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Temsirolimus,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Maraviroc,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Ixabepilone,moderate,ndf-rt+openfda(b_in_a_label)
Itraconazole,Nilotinib,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Etravirine,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Silodosin,severe,ndf-rt+openfda(a_in_b_label)
Itraconazole,Fesoterodine,severe,ndf-rt+openfda(a_in_b_label)
Itraconazole,Dexlansoprazole,reported,ndf-rt+openfda(a_in_b_label)
Itraconazole,Everolimus,severe,ndf-rt+openfda(a_in_b_label)
Itraconazole,Tolvaptan,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Dronedarone,severe,ndf-rt+openfda(a_in_b_label)
Itraconazole,Saxagliptin,reported,ndf-rt+openfda(a_in_b_label)
Itraconazole,Pazopanib,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Cabazitaxel,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Lurasidone,reported,ndf-rt+openfda(b_in_a_label)
Itraconazole,Vilazodone,moderate,ndf-rt+openfda(a_in_b_label)
Itraconazole,Rivaroxaban,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Ticagrelor,reported,ndf-rt+openfda(a_in_b_label)
Itraconazole,Crizotinib,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Ruxolitinib,moderate,ndf-rt+openfda(b_in_a_label)
Itraconazole,Axitinib,severe,ndf-rt+openfda(b_in_a_label)
Itraconazole,Ivacaftor,moderate,ndf-rt+openfda(a_in_b_label)
Tranexamic Acid,Anti-Inhibitor Coagulant Complex,severe,ndf-rt+openfda(a_in_b_label)
Teniposide,Fosphenytoin,severe,ndf-rt+openfda(a_in_b_label)
Desflurane,Dexmethylphenidate,moderate,ndf-rt+openfda(a_in_b_label)
Oxaprozin,Pemetrexed,severe,ndf-rt+openfda(b_in_a_label)
Paclitaxel,Nefazodone,moderate,ndf-rt+openfda(b_in_a_label)
Paclitaxel,Saquinavir,moderate,ndf-rt+openfda(b_in_a_label)
Paclitaxel,Ritonavir,moderate,ndf-rt+openfda(b_in_a_label)
Paclitaxel,Telithromycin,moderate,ndf-rt+openfda(b_in_a_label)
Paclitaxel,Indinavir,moderate,ndf-rt+openfda(b_in_a_label)
Paclitaxel,Fosphenytoin,severe,ndf-rt+openfda(a_in_b_label)
Paclitaxel,Nelfinavir,moderate,ndf-rt+openfda(b_in_a_label)
Paclitaxel,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Rifabutin,Tacrolimus,moderate,ndf-rt+openfda(a_in_b_label)
Rifabutin,Saquinavir,moderate,ndf-rt+openfda(b_in_a_label)
Rifabutin,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Rifabutin,Efavirenz,moderate,ndf-rt+openfda(a_in_b_label)
Rifabutin,Amprenavir,moderate,ndf-rt+openfda(b_in_a_label)
Rifabutin,Sirolimus,moderate,ndf-rt+openfda(a_in_b_label)
Rifabutin,Etonogestrel,moderate,ndf-rt+openfda(a_in_b_label)
Rifabutin,Voriconazole,severe,ndf-rt+openfda(a_in_b_label)
Rifabutin,Fosamprenavir,moderate,ndf-rt+openfda(a_in_b_label)
Rifabutin,Erlotinib,reported,ndf-rt+openfda(a_in_b_label)
Rifabutin,Estrone,severe,ndf-rt+openfda(b_in_a_label)
Rifabutin,Indinavir,reported,ndf-rt+openfda(b_in_a_label)
Rifabutin,Irinotecan,reported,ndf-rt+openfda(a_in_b_label)
Rifabutin,Nelfinavir,moderate,ndf-rt+openfda(a_in_b_label)
Rifabutin,Delavirdine,severe,ndf-rt+openfda(b_in_a_label)
Rifabutin,Toremifene,moderate,ndf-rt+openfda(a_in_b_label)
Rifabutin,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Rifabutin,Ranolazine,severe,ndf-rt+openfda(a_in_b_label)
Rifabutin,Darunavir,severe,ndf-rt+openfda(a_in_b_label)
Rifabutin,Dasatinib,moderate,ndf-rt+openfda(b_in_a_label)
Rifabutin,Posaconazole,moderate,ndf-rt+openfda(a_in_b_label)
Rifabutin,Nilotinib,moderate,ndf-rt+openfda(b_in_a_label)
Rifabutin,Etravirine,severe,ndf-rt+openfda(a_in_b_label)
Rifabutin,Everolimus,severe,ndf-rt+openfda(a_in_b_label)
Rifabutin,Rilpivirine,severe,ndf-rt+openfda(a_in_b_label)
Rifabutin,Axitinib,reported,ndf-rt+openfda(a_in_b_label)
Rifabutin,Ivacaftor,severe,ndf-rt+openfda(a_in_b_label)
Amlodipine,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Sotalol,Citalopram,reported,ndf-rt+openfda(a_in_b_label)
Sotalol,Moxifloxacin,moderate,ndf-rt+openfda(a_in_b_label)
Sotalol,Ziprasidone,reported,ndf-rt+openfda(a_in_b_label)
Sotalol,Toremifene,moderate,ndf-rt+openfda(a_in_b_label)
Sotalol,Tetrabenazine,reported,ndf-rt+openfda(a_in_b_label)
Paroxetine,Risperidone,moderate,ndf-rt+openfda(a_in_b_label)
Paroxetine,Rizatriptan,moderate,ndf-rt+openfda(a_in_b_label)
Paroxetine,Linezolid,severe,ndf-rt+openfda(b_in_a_label)
Paroxetine,Duloxetine,moderate,ndf-rt+openfda(a_in_b_label)
Paroxetine,Tramadol,reported,ndf-rt+openfda(a_in_b_label)
Paroxetine,Atomoxetine,severe,ndf-rt+openfda(a_in_b_label)
Paroxetine,Tetrabenazine,moderate,ndf-rt+openfda(a_in_b_label)
Benazepril,Sirolimus,moderate,ndf-rt+openfda(b_in_a_label)
Benazepril,Aliskiren,reported,ndf-rt+openfda(b_in_a_label)
Benazepril,Temsirolimus,moderate,ndf-rt+openfda(b_in_a_label)
Benazepril,Everolimus,moderate,ndf-rt+openfda(b_in_a_label)
Cisapride,Nefazodone,severe,ndf-rt+openfda(a_in_b_label)
Cisapride,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Cisapride,Nevirapine,reported,ndf-rt+openfda(a_in_b_label)
Cisapride,Olanzapine,reported,ndf-rt+openfda(a_in_b_label)
Cisapride,Dofetilide,severe,ndf-rt+openfda(a_in_b_label)
Cisapride,Voriconazole,severe,ndf-rt+openfda(a_in_b_label)
Cisapride,Fosamprenavir,severe,ndf-rt+openfda(a_in_b_label)
Cisapride,Nelfinavir,severe,ndf-rt+openfda(a_in_b_label)
Enoxaparin,Rivaroxaban,moderate,ndf-rt+openfda(a_in_b_label)
Felbamate,Etonogestrel,moderate,ndf-rt+openfda(a_in_b_label)
Felbamate,Fosphenytoin,moderate,ndf-rt+openfda(a_in_b_label)
Felbamate,Ulipristal,moderate,ndf-rt+openfda(a_in_b_label)
Risperidone,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Risperidone,Topiramate,reported,ndf-rt+openfda(b_in_a_label)
Levomethadyl,Citalopram,reported,ndf-rt+openfda(a_in_b_label)
Tacrolimus,Nefazodone,moderate,ndf-rt+openfda(a_in_b_label)
Tacrolimus,Lansoprazole,severe,ndf-rt+openfda(a_in_b_label)
Tacrolimus,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Tacrolimus,Rifapentine,moderate,ndf-rt+openfda(a_in_b_label)
Tacrolimus,Ziprasidone,severe,ndf-rt+openfda(a_in_b_label)
Tacrolimus,Caspofungin,moderate,ndf-rt+openfda(a_in_b_label)
Tacrolimus,Voriconazole,moderate,ndf-rt+openfda(a_in_b_label)
Tacrolimus,Fosamprenavir,moderate,ndf-rt+openfda(a_in_b_label)
Tacrolimus,Fosphenytoin,moderate,ndf-rt+openfda(a_in_b_label)
Tacrolimus,Nelfinavir,reported,ndf-rt+openfda(a_in_b_label)
Tacrolimus,Atazanavir,moderate,ndf-rt+openfda(a_in_b_label)
Tacrolimus,Darunavir,moderate,ndf-rt+openfda(a_in_b_label)
Tacrolimus,Posaconazole,severe,ndf-rt+openfda(a_in_b_label)
Tacrolimus,Etravirine,moderate,ndf-rt+openfda(a_in_b_label)
Tacrolimus,Dexlansoprazole,moderate,ndf-rt+openfda(a_in_b_label)
Tacrolimus,Dronedarone,moderate,ndf-rt+openfda(a_in_b_label)
Tacrolimus,Boceprevir,moderate,ndf-rt+openfda(b_in_a_label)
Tacrolimus,Telaprevir,moderate,ndf-rt+openfda(b_in_a_label)
Tacrolimus,Ivacaftor,moderate,ndf-rt+openfda(a_in_b_label)
Budesonide,Saquinavir,severe,ndf-rt+openfda(b_in_a_label)
Budesonide,Ritonavir,moderate,ndf-rt+openfda(a_in_b_label)
Nefazodone,Ritonavir,moderate,ndf-rt+openfda(a_in_b_label)
Nefazodone,Trastuzumab,reported,ndf-rt+openfda(a_in_b_label)
Nefazodone,Mifepristone,moderate,ndf-rt+openfda(a_in_b_label)
Nefazodone,Eplerenone,severe,ndf-rt+openfda(a_in_b_label)
Nefazodone,Eletriptan,severe,ndf-rt+openfda(a_in_b_label)
Nefazodone,Erlotinib,reported,ndf-rt+openfda(a_in_b_label)
Nefazodone,Ergotamine,moderate,ndf-rt+openfda(a_in_b_label)
Nefazodone,Salmeterol,severe,ndf-rt+openfda(a_in_b_label)
Nefazodone,Irinotecan,moderate,ndf-rt+openfda(a_in_b_label)
Nefazodone,Atorvastatin,moderate,ndf-rt+openfda(b_in_a_label)
Nefazodone,Quetiapine,moderate,ndf-rt+openfda(a_in_b_label)
Nefazodone,Toremifene,reported,ndf-rt+openfda(a_in_b_label)
Nefazodone,Eszopiclone,reported,ndf-rt+openfda(a_in_b_label)
Nefazodone,Ranolazine,severe,ndf-rt+openfda(a_in_b_label)
Nefazodone,Dronedarone,severe,ndf-rt+openfda(a_in_b_label)
Nefazodone,Saxagliptin,reported,ndf-rt+openfda(a_in_b_label)
Nefazodone,Cabazitaxel,moderate,ndf-rt+openfda(a_in_b_label)
Nefazodone,Ticagrelor,reported,ndf-rt+openfda(a_in_b_label)
Lamotrigine,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Losartan,Aliskiren,reported,ndf-rt+openfda(b_in_a_label)
Mycophenolate Mofetil,Lansoprazole,reported,ndf-rt+openfda(a_in_b_label)
Mycophenolate Mofetil,Rabeprazole,moderate,ndf-rt+openfda(a_in_b_label)
Mycophenolate Mofetil,Pantoprazole,moderate,ndf-rt+openfda(a_in_b_label)
Mycophenolate Mofetil,Esomeprazole,moderate,ndf-rt+openfda(a_in_b_label)
Mycophenolate Mofetil,Dexlansoprazole,moderate,ndf-rt+openfda(a_in_b_label)
Lansoprazole,Mycophenolic Acid,reported,ndf-rt+openfda(b_in_a_label)
Lansoprazole,Erlotinib,reported,ndf-rt+openfda(b_in_a_label)
Lansoprazole,Nelfinavir,moderate,ndf-rt+openfda(b_in_a_label)
Lansoprazole,Clopidogrel,moderate,ndf-rt+openfda(a_in_b_label)
Lansoprazole,Atazanavir,moderate,ndf-rt+openfda(b_in_a_label)
Lansoprazole,Dasatinib,reported,ndf-rt+openfda(b_in_a_label)
Lansoprazole,Mycophenolate,moderate,ndf-rt+openfda(a_in_b_label)
Lansoprazole,Nilotinib,reported,ndf-rt+openfda(b_in_a_label)
Lansoprazole,Rilpivirine,severe,ndf-rt+openfda(a_in_b_label)
Sevoflurane,Dexmethylphenidate,moderate,ndf-rt+openfda(a_in_b_label)
Saquinavir,Nevirapine,moderate,ndf-rt+openfda(a_in_b_label)
Saquinavir,Efavirenz,moderate,ndf-rt+openfda(a_in_b_label)
Saquinavir,Trastuzumab,reported,ndf-rt+openfda(a_in_b_label)
Saquinavir,Formoterol,moderate,ndf-rt+openfda(a_in_b_label)
Saquinavir,Eplerenone,severe,ndf-rt+openfda(a_in_b_label)
Saquinavir,Vardenafil,severe,ndf-rt+openfda(a_in_b_label)
Saquinavir,Fosamprenavir,moderate,ndf-rt+openfda(a_in_b_label)
Saquinavir,Erlotinib,reported,ndf-rt+openfda(a_in_b_label)
Saquinavir,Ergotamine,moderate,ndf-rt+openfda(a_in_b_label)
Saquinavir,Salmeterol,severe,ndf-rt+openfda(a_in_b_label)
Saquinavir,Irinotecan,moderate,ndf-rt+openfda(a_in_b_label)
Saquinavir,Fosphenytoin,moderate,ndf-rt+openfda(a_in_b_label)
Saquinavir,Atorvastatin,severe,ndf-rt+openfda(a_in_b_label)
Saquinavir,Nelfinavir,reported,ndf-rt+openfda(a_in_b_label)
Saquinavir,Toremifene,reported,ndf-rt+openfda(a_in_b_label)
Saquinavir,Sildenafil,severe,ndf-rt+openfda(a_in_b_label)
Saquinavir,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
