"name_a","name_b","severity","rxcui_a","rxcui_b","sources"
"Thimerosal","Sodium Phosphate","moderate","10472","36709","ndf-rt+openfda"
"Thimerosal","Ketoprofen","reported","10472","6142","ndf-rt"
"Thimerosal","Mitomycin","reported","10472","632","ndf-rt"
"Thimerosal","Hydroflumethiazide","reported","10472","5495","ndf-rt"
"Thimerosal","Metolazone","reported","10472","6916","ndf-rt"
"Thimerosal","Phenylbutazone","reported","10472","8160","ndf-rt"
"Thimerosal","Benzthiazide","reported","10472","19008","ndf-rt"
"Thimerosal","Methyclothiazide","reported","10472","6860","ndf-rt"
"Thimerosal","Suprofen","reported","10472","10255","ndf-rt"
"Thimerosal","Disulfiram","reported","10472","3554","ndf-rt"
"Thimerosal","Pseudoephedrine","reported","10472","8896","ndf-rt"
"Thimerosal","Ammonium Chloride","reported","10472","712","ndf-rt"
"Thimerosal","Isosorbide","reported","10472","6057","ndf-rt"
"Thimerosal","Trichlormethiazide","reported","10472","10772","ndf-rt"
"Thimerosal","Piroxicam","reported","10472","8356","ndf-rt"
"Thimerosal","Polythiazide","reported","10472","8565","ndf-rt"
"Thimerosal","Indapamide","reported","10472","5764","ndf-rt"
"Thimerosal","Naproxen","reported","10472","7258","ndf-rt"
"Thimerosal","Mannitol Hexanitrate","reported","10472","89792","ndf-rt"
"Thimerosal","Oxyphenbutazone","reported","10472","7816","ndf-rt"
"Thimerosal","Flurbiprofen","reported","10472","4502","ndf-rt"
"Thimerosal","Ketoconazole","reported","10472","6135","ndf-rt"
"Thimerosal","Ephedrine","reported","10472","3966","ndf-rt"
"Thimerosal","Ciprofloxacin","reported","10472","2551","ndf-rt"
"Thimerosal","Lisinopril","reported","10472","29046","ndf-rt"
"Thimerosal","Enalaprilat","reported","10472","3829","ndf-rt"
"Thimerosal","Ketorolac Tromethamine","reported","10472","28200","ndf-rt"
"Thimerosal","Levamisole","reported","10472","6371","ndf-rt"
"Thimerosal","Sermorelin Acetate","reported","10472","58932","ndf-rt"
"Thimerosal","Sargramostim","reported","10472","69634","ndf-rt"
"Thimerosal","Etodolac","reported","10472","24605","ndf-rt"
"Thimerosal","Ramipril","reported","10472","35296","ndf-rt"
"Thimerosal","Filgrastim","reported","10472","68442","ndf-rt"
"Thimerosal","Interferon Gamma-1B","reported","10472","5882","ndf-rt"
"Thimerosal","Amiloride","reported","10472","644","ndf-rt"
"Thimerosal","Cefotetan","reported","10472","2187","ndf-rt"
"Thimerosal","Diclofenac","reported","10472","3355","ndf-rt"
"Thimerosal","Enalapril","reported","10472","3827","ndf-rt"
"Thimerosal","Fenoprofen","reported","10472","4331","ndf-rt"
"Thimerosal","Methotrexate","reported","10472","6851","ndf-rt"
"Thimerosal","Naphazoline","reported","10472","7247","ndf-rt"
"Thimerosal","Tolmetin","reported","10472","10636","ndf-rt"
"Thimerosal","Vincristine","reported","10472","11202","ndf-rt"
"Thimerosal","Enoxacin","reported","10472","3925","ndf-rt"
"Thimerosal","Isosorbide Mononitrate","reported","10472","28004","ndf-rt"
"Thimerosal","Methylbenzethonium Chloride","reported","10472","29829","ndf-rt"
"Thimerosal","Nabumetone","reported","10472","31448","ndf-rt"
"Thimerosal","Pegademase Bovine","reported","10472","59768","ndf-rt"
"Thimerosal","Pentostatin","reported","10472","8011","ndf-rt"
"Thimerosal","Xylometazoline","reported","10472","39841","ndf-rt"
"Thimerosal","Fludarabine","reported","10472","24698","ndf-rt"
"Thimerosal","Fluticasone","reported","10472","41126","ndf-rt"
"Thimerosal","Fosinopril","reported","10472","50166","ndf-rt"
"Thimerosal","Lomefloxacin","reported","10472","28872","ndf-rt"
"Thimerosal","Pamidronate","reported","10472","11473","ndf-rt"
"Thimerosal","Quinapril","reported","10472","35208","ndf-rt"
"Thimerosal","Itraconazole","reported","10472","28031","ndf-rt"
"Thimerosal","Oxaprozin","reported","10472","32613","ndf-rt"
"Thimerosal","Benazepril","reported","10472","18867","ndf-rt"
"Thimerosal","Torsemide","reported","10472","38413","ndf-rt"
"Thimerosal","Losartan","reported","10472","52175","ndf-rt"
"Thimerosal","Trandolapril","reported","10472","38454","ndf-rt"
"Thimerosal","Valsartan","reported","10472","69749","ndf-rt"
"Thimerosal","Ferumoxides","reported","10472","72901","ndf-rt"
"Thimerosal","Acitretin","reported","10472","16818","ndf-rt"
"Thimerosal","Irbesartan","reported","10472","83818","ndf-rt"
"Thimerosal","Celecoxib","reported","10472","140587","ndf-rt"
"Thimerosal","Telmisartan","reported","10472","73494","ndf-rt"
"Thimerosal","Candesartan","reported","10472","214354","ndf-rt"
"Thimerosal","Perindopril","reported","10472","54552","ndf-rt"
"Thimerosal","Eprosartan","reported","10472","83515","ndf-rt"
"Thimerosal","Meloxicam","reported","10472","41493","ndf-rt"
"Thimerosal","Sodium Oxybate","reported","10472","9899","ndf-rt"
"Thimerosal","Eplerenone","reported","10472","298869","ndf-rt"
"Thimerosal","Tinidazole","reported","10472","10612","ndf-rt"
"Thimerosal","P-V Tussin","reported","10472","219013","ndf-rt"
"Thimerosal","Meclofenamate","reported","10472","588003","ndf-rt"
"Thimerosal","M-End","reported","10472","218126","ndf-rt"
"Thimerosal","Moexipril","reported","10472","30131","ndf-rt"
"Thimerosal","Bromfenac","reported","10472","19737","ndf-rt"
"Thimerosal","Azilsartan","reported","10472","1091643","ndf-rt"
"Thimerosal","Rilpivirine","reported","10472","1102270","ndf-rt"
"Testosterone","Cyclosporine","reported","10379","3008","ndf-rt"
"Testosterone","Warfarin","moderate","10379","11289","ndf-rt+openfda"
"Carboxymethylcellulose Sodium [Chemical/Ingredient","Pseudoephedrine","reported","491498","8896","ndf-rt"
"Carboxymethylcellulose Sodium [Chemical/Ingredient","Ephedrine","reported","491498","3966","ndf-rt"
"Methylcellulose","Metronidazole","reported","6873","6922","ndf-rt"
"Methylcellulose","Disulfiram","reported","6873","3554","ndf-rt"
"Methylcellulose","Levamisole","reported","6873","6371","ndf-rt"
"Methylcellulose","Cefotetan","reported","6873","2187","ndf-rt"
"Methylcellulose","Methotrexate","reported","6873","6851","ndf-rt"
"Methylcellulose","Acitretin","reported","6873","16818","ndf-rt"
"Methylcellulose","Sodium Oxybate","reported","6873","9899","ndf-rt"
"Methylcellulose","Tinidazole","reported","6873","10612","ndf-rt"
"Calcium Gluceptate","Tetracycline","reported","47618","10395","ndf-rt"
"Calcium Gluceptate","Doxycycline","reported","47618","3640","ndf-rt"
"Calcium Gluceptate","Ciprofloxacin","reported","47618","2551","ndf-rt"
"Calcium Gluceptate","Norfloxacin","reported","47618","7517","ndf-rt"
"Calcium Gluceptate","Ofloxacin","reported","47618","7623","ndf-rt"
"Calcium Gluceptate","Ceftriaxone","reported","47618","2193","ndf-rt"
"Calcium Gluceptate","Demeclocycline","reported","47618","3154","ndf-rt"
"Calcium Gluceptate","Enoxacin","reported","47618","3925","ndf-rt"
"Calcium Gluceptate","Lomefloxacin","reported","47618","28872","ndf-rt"
"Calcium Gluceptate","Levofloxacin","reported","47618","82122","ndf-rt"
"Calcium Gluceptate","Moxifloxacin","reported","47618","139462","ndf-rt"
"Calcium Gluceptate","Gatifloxacin","reported","47618","228476","ndf-rt"
"Calcium Gluceptate","Levothyroxine","reported","47618","10582","ndf-rt"
"Calcium Gluceptate","Liothyronine","reported","47618","10814","ndf-rt"
"Calcium Gluceptate","Zalcitabine (Dideoxycytidine,Ddc)","reported","47618","3363","ndf-rt"
"Calcium Gluceptate","Eltrombopag","reported","47618","711942","ndf-rt"
"Calcium Gluceptate","Rilpivirine","reported","47618","1102270","ndf-rt"
"Bacitracin","Salicylic Acid","reported","1291","9525","ndf-rt"
"Bacitracin","Enflurane","reported","1291","3920","ndf-rt"
"Bacitracin","Isoflurane","reported","1291","6026","ndf-rt"
"Bacitracin","Desflurane","reported","1291","27340","ndf-rt"
"Amobarbital","Estradiol 17-Beta","reported","719","4083","ndf-rt"
"Amobarbital","Ethinyl Estradiol","reported","719","4124","ndf-rt"
"Amobarbital","Haloperidol","reported","719","5093","ndf-rt"
"Amobarbital","Phenprocoumon","reported","719","8150","ndf-rt"
"Amobarbital","Dicumarol","reported","719","1598","ndf-rt"
"Amobarbital","Cyclosporine","reported","719","3008","ndf-rt"
"Amobarbital","Anisindione","reported","719","17941","ndf-rt"
"Amobarbital","Warfarin","reported","719","11289","ndf-rt"
"Amobarbital","Risperidone","reported","719","35636","ndf-rt"
"Amobarbital","Tacrolimus","reported","719","42316","ndf-rt"
"Amobarbital","Sirolimus","reported","719","35302","ndf-rt"
"Amobarbital","Sodium Oxybate","reported","719","9899","ndf-rt"
"Amobarbital","Aripiprazole","reported","719","89013","ndf-rt"
"Amobarbital","Quetiapine","reported","719","51272","ndf-rt"
"Amobarbital","Paliperidone","reported","719","679314","ndf-rt"
"Amobarbital","Temsirolimus","reported","719","657797","ndf-rt"
"Amobarbital","Everolimus","reported","719","141704","ndf-rt"
"Amobarbital","Tolvaptan","reported","719","358257","ndf-rt"
"Sulfapyridine","Methotrexate","reported","10188","6851","ndf-rt"
"Sulfapyridine","Pralatrexate","reported","10188","662019","ndf-rt"
"Sulfadiazine","Tolazamide","reported","10171","10633","ndf-rt"
"Sulfadiazine","Chlorpropamide","reported","10171","2404","ndf-rt"
"Sulfadiazine","Tolbutamide","reported","10171","10635","ndf-rt"
"Sulfadiazine","Glyburide","reported","10171","4815","ndf-rt"
"Sulfadiazine","Glipizide","reported","10171","4821","ndf-rt"
"Sulfadiazine","Cyclosporine","reported","10171","3008","ndf-rt"
"Sulfadiazine","Methotrexate","moderate","10171","6851","ndf-rt+openfda"
"Sulfadiazine","Warfarin","reported","10171","11289","ndf-rt"
"Sulfadiazine","Glimepiride","reported","10171","25789","ndf-rt"
"Sulfadiazine","Pralatrexate","reported","10171","662019","ndf-rt"
"Acetohexamide","Nadolol","reported","173","7226","ndf-rt"
"Acetohexamide","Atenolol","reported","173","1202","ndf-rt"
"Acetohexamide","Pindolol","reported","173","8332","ndf-rt"
"Acetohexamide","Ciprofloxacin","reported","173","2551","ndf-rt"
"Acetohexamide","Carteolol","reported","173","2116","ndf-rt"
"Acetohexamide","Norfloxacin","reported","173","7517","ndf-rt"
"Acetohexamide","Ofloxacin","reported","173","7623","ndf-rt"
"Acetohexamide","Acebutolol","reported","173","149","ndf-rt"
"Acetohexamide","Betaxolol","reported","173","1520","ndf-rt"
"Acetohexamide","Labetalol","reported","173","6185","ndf-rt"
"Acetohexamide","Metoprolol","reported","173","6918","ndf-rt"
"Acetohexamide","Penbutolol","reported","173","7973","ndf-rt"
"Acetohexamide","Propranolol","reported","173","8787","ndf-rt"
"Acetohexamide","Timolol","reported","173","10600","ndf-rt"
"Acetohexamide","Sotalol","reported","173","9947","ndf-rt"
"Acetohexamide","Levofloxacin","reported","173","82122","ndf-rt"
"Acetohexamide","Gatifloxacin","reported","173","228476","ndf-rt"
"Acetohexamide","Voriconazole","reported","173","121243","ndf-rt"
"Acetohexamide","Bisoprolol","reported","173","19484","ndf-rt"
"Cyclothiazide","Digoxin","reported","22033","3407","ndf-rt"
"Cyclothiazide","Sodium Phosphate","reported","22033","36709","ndf-rt"
"Cyclothiazide","Lysine","reported","22033","6536","ndf-rt"
"Cyclothiazide","Digitalis","reported","22033","91235","ndf-rt"
"Cyclothiazide","Sermorelin Acetate","reported","22033","58932","ndf-rt"
"Cyclothiazide","Lithium","reported","22033","6448","ndf-rt"
"Cyclothiazide","Naphazoline","reported","22033","7247","ndf-rt"
"Cyclothiazide","Methylbenzethonium Chloride","reported","22033","29829","ndf-rt"
"Cyclothiazide","Pegademase Bovine","reported","22033","59768","ndf-rt"
"Cyclothiazide","Xylometazoline","reported","22033","39841","ndf-rt"
"Cyclothiazide","Fluticasone","reported","22033","41126","ndf-rt"
"Isoniazid","Acetaminophen","moderate","6038","161","ndf-rt+openfda"
"Isoniazid","Levodopa","moderate","6038","6375","ndf-rt+openfda"
"Isoniazid","Phenytoin","moderate","6038","8183","ndf-rt+openfda"
"Isoniazid","Carbamazepine","reported","6038","2002","ndf-rt"
"Isoniazid","Ethotoin","reported","6038","4136","ndf-rt"
"Isoniazid","Enflurane","reported","6038","3920","ndf-rt"
"Isoniazid","Ketoconazole","moderate","6038","6135","ndf-rt+openfda"
"Isoniazid","Estazolam","moderate","6038","4077","ndf-rt+openfda"
"Isoniazid","Warfarin","reported","6038","11289","ndf-rt"
"Isoniazid","Itraconazole","severe","6038","28031","ndf-rt+openfda"
"Isoniazid","Fosphenytoin","moderate","6038","72236","ndf-rt+openfda"
"Reserpine","Tetrabenazine","moderate","9260","10390","ndf-rt+openfda"
"Terpin Hydrate","Metronidazole","reported","89916","6922","ndf-rt"
"Terpin Hydrate","Disulfiram","reported","89916","3554","ndf-rt"
"Terpin Hydrate","Levamisole","reported","89916","6371","ndf-rt"
"Terpin Hydrate","Cefotetan","reported","89916","2187","ndf-rt"
"Terpin Hydrate","Methotrexate","reported","89916","6851","ndf-rt"
"Terpin Hydrate","Acitretin","reported","89916","16818","ndf-rt"
"Terpin Hydrate","Sodium Oxybate","reported","89916","9899","ndf-rt"
"Terpin Hydrate","Tinidazole","reported","89916","10612","ndf-rt"
"Codeine","Buprenorphine","moderate","2670","1819","ndf-rt+openfda"
"Codeine","Fluoxetine","moderate","2670","4493","ndf-rt+openfda"
"Codeine","Naltrexone","reported","2670","7243","ndf-rt"
"Codeine","Sodium Oxybate","reported","2670","9899","ndf-rt"
"Acetaminophen","Sulfinpyrazone","reported","161","10205","ndf-rt"
"Amyl Nitrite","Ergoloid Mesylates","reported","742","4024","ndf-rt"
"Amyl Nitrite","Methylergonovine Maleate","reported","742","84158","ndf-rt"
"Amyl Nitrite","Bromocriptine","reported","742","1760","ndf-rt"
"Amyl Nitrite","Dihydroergotamine","reported","742","3418","ndf-rt"
"Amyl Nitrite","Vardenafil","reported","742","306674","ndf-rt"
"Amyl Nitrite","Tadalafil","reported","742","358263","ndf-rt"
"Amyl Nitrite","Ergonovine","reported","742","4021","ndf-rt"
"Amyl Nitrite","Ergotamine","reported","742","4025","ndf-rt"
"Amyl Nitrite","Sildenafil","reported","742","136411","ndf-rt"
"Amyl Nitrite","Dihydroergotoxine","reported","742","3419","ndf-rt"
"Sodium Nitrite","Vardenafil","reported","9894","306674","ndf-rt"
"Sodium Nitrite","Tadalafil","reported","9894","358263","ndf-rt"
"Sodium Nitrite","Sildenafil","reported","9894","136411","ndf-rt"
"Sodium Thiosulfate","Captopril","reported","36726","1998","ndf-rt"
"Sodium Thiosulfate","Spironolactone","reported","36726","9997","ndf-rt"
"Sodium Thiosulfate","Triamterene","reported","36726","10763","ndf-rt"
"Sodium Thiosulfate","Sodium Polystyrene Sulfonate","reported","36726","56512","ndf-rt"
"Sodium Thiosulfate","Hyoscyamine","reported","36726","153970","ndf-rt"
"Sodium Thiosulfate","Scopolamine","reported","36726","9601","ndf-rt"
"Sodium Thiosulfate","Glycopyrrolate","reported","36726","4955","ndf-rt"
"Sodium Thiosulfate","Belladonna Extract","reported","36726","89781","ndf-rt"
"Sodium Thiosulfate","Tropicamide","reported","36726","10869","ndf-rt"
"Sodium Thiosulfate","Hexocyclium Methylsulfate","reported","36726","235430","ndf-rt"
"Sodium Thiosulfate","Oxybutynin Chloride","reported","36726","54251","ndf-rt"
"Sodium Thiosulfate","Clidinium Bromide","reported","36726","48212","ndf-rt"
"Sodium Thiosulfate","Lisinopril","reported","36726","29046","ndf-rt"
"Sodium Thiosulfate","Enalaprilat","reported","36726","3829","ndf-rt"
"Sodium Thiosulfate","Ramipril","reported","36726","35296","ndf-rt"
"Sodium Thiosulfate","Atropine","reported","36726","1223","ndf-rt"
"Sodium Thiosulfate","Amiloride","reported","36726","644","ndf-rt"
"Sodium Thiosulfate","Anisotropine","reported","36726","89780","ndf-rt"
"Sodium Thiosulfate","Benztropine","reported","36726","1424","ndf-rt"
"Sodium Thiosulfate","Biperiden","reported","36726","1589","ndf-rt"
"Sodium Thiosulfate","Dicyclomine","reported","36726","3361","ndf-rt"
"Sodium Thiosulfate","Enalapril","reported","36726","3827","ndf-rt"
"Sodium Thiosulfate","Flavoxate","reported","36726","4440","ndf-rt"
"Sodium Thiosulfate","Homatropine","reported","36726","27084","ndf-rt"
"Sodium Thiosulfate","Mepenzolate","reported","36726","107770","ndf-rt"
"Sodium Thiosulfate","Methantheline","reported","36726","6821","ndf-rt"
"Sodium Thiosulfate","Methscopolamine","reported","36726","89785","ndf-rt"
"Sodium Thiosulfate","Oxyphencyclimine","reported","36726","32698","ndf-rt"
"Sodium Thiosulfate","Oxyphenonium","reported","36726","7818","ndf-rt"
"Sodium Thiosulfate","Procyclidine","reported","36726","8718","ndf-rt"
"Sodium Thiosulfate","Propantheline","reported","36726","8761","ndf-rt"
"Sodium Thiosulfate","Tridihexethyl","reported","36726","38617","ndf-rt"
"Sodium Thiosulfate","Trihexyphenidyl","reported","36726","10811","ndf-rt"
"Sodium Thiosulfate","Fosinopril","reported","36726","50166","ndf-rt"
"Sodium Thiosulfate","Quinapril","reported","36726","35208","ndf-rt"
"Sodium Thiosulfate","Benazepril","reported","36726","18867","ndf-rt"
"Sodium Thiosulfate","Losartan","reported","36726","52175","ndf-rt"
"Sodium Thiosulfate","Trandolapril","reported","36726","38454","ndf-rt"
"Sodium Thiosulfate","Valsartan","reported","36726","69749","ndf-rt"
"Sodium Thiosulfate","Irbesartan","reported","36726","83818","ndf-rt"
"Sodium Thiosulfate","Telmisartan","reported","36726","73494","ndf-rt"
"Sodium Thiosulfate","Candesartan","reported","36726","214354","ndf-rt"
"Sodium Thiosulfate","Perindopril","reported","36726","54552","ndf-rt"
"Sodium Thiosulfate","Eprosartan","reported","36726","83515","ndf-rt"
"Sodium Thiosulfate","Eplerenone","reported","36726","298869","ndf-rt"
"Sodium Thiosulfate","Trospium","reported","36726","236778","ndf-rt"
"Sodium Thiosulfate","Isopropamide","reported","36726","89784","ndf-rt"
"Sodium Thiosulfate","Moexipril","reported","36726","30131","ndf-rt"
"Sodium Thiosulfate","Tolterodine","reported","36726","119565","ndf-rt"
"Sodium Thiosulfate","Solifenacin","reported","36726","322167","ndf-rt"
"Sodium Thiosulfate","Darifenacin","reported","36726","136198","ndf-rt"
"Sodium Thiosulfate","Aliskiren","reported","36726","325646","ndf-rt"
"Sodium Thiosulfate","Fesoterodine","reported","36726","797195","ndf-rt"
"Sodium Thiosulfate","Azilsartan","reported","36726","1091643","ndf-rt"
"Potassium Acetate","Captopril","reported","54987","1998","ndf-rt"
"Potassium Acetate","Spironolactone","reported","54987","9997","ndf-rt"
"Potassium Acetate","Triamterene","reported","54987","10763","ndf-rt"
"Potassium Acetate","Lisinopril","reported","54987","29046","ndf-rt"
"Potassium Acetate","Enalaprilat","reported","54987","3829","ndf-rt"
"Potassium Acetate","Ramipril","reported","54987","35296","ndf-rt"
"Potassium Acetate","Amiloride","reported","54987","644","ndf-rt"
"Potassium Acetate","Enalapril","reported","54987","3827","ndf-rt"
"Potassium Acetate","Fosinopril","reported","54987","50166","ndf-rt"
